appname,appid,metadata_category,metadata_severity,metadata_comment,metadata_link,metadata_reference,oauthsentry_classification
Microsoft Azure CLI,04b07795-8ddb-461a-bbee-02f9e1bf7b46,risky,medium,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,risky
Microsoft Azure PowerShell,1950a258-227b-4e31-a9cf-717495945fc2,risky,low,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,risky
Microsoft Edge,e9c51622-460d-4d3d-952d-966a5b1da34c,risky,medium,ByteIntoCyber notes this Microsoft Edge-related app ID in the context of synchronizing saved passwords in Microsoft Wallet; hunt/context only.,https://byteintocyber.com/microsoft-365-application-ids-bec-investigation-resources/,https://byteintocyber.com/microsoft-365-application-ids-bec-investigation-resources/,risky
Microsoft Edge,ecd6b820-32c2-49b6-98a6-444530e5a77a,risky,low,Legitimate Microsoft Edge app ID listed by ByteIntoCyber under suspicious Microsoft 365 applications during BEC investigations; hunt/context only.,https://byteintocyber.com/microsoft-365-application-ids-bec-investigation-resources/,https://byteintocyber.com/microsoft-365-application-ids-bec-investigation-resources/,risky
Microsoft Edge,f44b1140-bc5e-48c6-8dc0-5cf5a53c0e34,risky,low,Legitimate Microsoft Edge-related app ID listed by ByteIntoCyber under suspicious Microsoft 365 applications during BEC investigations; hunt/context only.,https://byteintocyber.com/microsoft-365-application-ids-bec-investigation-resources/,https://byteintocyber.com/microsoft-365-application-ids-bec-investigation-resources/,risky
Microsoft Outlook,5d661950-3475-41cd-a2c3-d671a3162bc1,risky,low,Legitimate Outlook client; ByteIntoCyber marks as mailbox exfiltration risk if used by an attacker. Keep in risky legitimate for hunting only.,https://byteintocyber.com/microsoft-365-application-ids-bec-investigation-resources/,https://byteintocyber.com/microsoft-365-application-ids-bec-investigation-resources/,risky
MS Graph API (from AADInternals) | Azure Active Directory PowerShell,1b730954-1685-4b74-9bfd-dac224a7b894,risky,medium,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,risky
My Profile,8c59ead7-d703-4a27-9e55-c96a0054c8d2,risky,low,"Legitimate Microsoft app observed during BEC investigation workflows before MFA modification; hunt/context only, not malicious.",https://byteintocyber.com/microsoft-365-application-ids-bec-investigation-resources/,https://byteintocyber.com/microsoft-365-application-ids-bec-investigation-resources/,risky
My Signins,19db86c3-b2b9-44cc-b339-36da233a3be2,risky,low,"Legitimate Microsoft app observed in BEC investigations for MFA modification. EntraHunt labels this ID as Mailspring, so keep this as a name conflict to review.",https://byteintocyber.com/microsoft-365-application-ids-bec-investigation-resources/,https://raw.githubusercontent.com/anak0ndah/EntraHunt/main/data/threats.json,risky
Newsletter Software Supermailer,a245e8c0-b53c-4b67-9b45-751d1dff8e6b,risky,high,Software for mass email distribution,https://www.huntress.com/blog/legitimate-apps-as-traitorware-for-persistent-microsoft-365-compromise - https://int.supermailer.de/,https://github.com/mthcht/awesome-lists/blob/main/Lists/microsoft_apps_list.csv,risky
Office 365 [Community Contributed],72782ba9-4490-4f03-8d82-562370ea3566,risky,low,legit app - used by EvilProxy,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,https://github.com/mthcht/awesome-lists/blob/main/Lists/microsoft_apps_list.csv,risky
Office 365 Exchange Online,00000002-0000-0ff1-ce00-000000000000,risky,info,legit app - also used by Threat Actors,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,risky
OfficeHome,4765445b-32c6-49b0-83e6-1d93765276ca,risky,info,legit app - Observed used by Threat actors in multiple BEC cases,https://x.com/mthcht/status/1853734977420005813,https://github.com/mthcht/awesome-lists/blob/main/Lists/microsoft_apps_list.csv,risky
Outlook Lite,e9b154d0-7658-433b-bb25-6b8e0a8a7c59,risky,low,Legitimate Outlook Lite client; ByteIntoCyber marks as mailbox exfiltration risk if used by an attacker. Keep in risky legitimate for hunting only.,https://byteintocyber.com/microsoft-365-application-ids-bec-investigation-resources/,https://byteintocyber.com/microsoft-365-application-ids-bec-investigation-resources/,risky
Outlook Mobile,27922004-5251-4030-b22d-91ecd9a37ea4,risky,low,Legitimate Outlook Mobile client; ByteIntoCyber marks as mailbox exfiltration risk if used by an attacker. Keep in risky legitimate for hunting only.,https://byteintocyber.com/microsoft-365-application-ids-bec-investigation-resources/,https://byteintocyber.com/microsoft-365-application-ids-bec-investigation-resources/,risky
PostBox,179d5108-412b-4c95-8e34-06786784ab39,risky,critical,,,https://github.com/randomaccess3/detections/blob/main/M365_Oauth_Apps/MaliciousOauthAppDetections.json,risky
rclone,4761b959-9780-4c2d-87a3-512b4638f767,risky,critical,Command-line tool for cloning files across cloud storage services,https://www.kroll.com/en/insights/publications/cyber/new-m365-business-email-compromise-attacks-with-rclone,https://github.com/mthcht/awesome-lists/blob/main/Lists/microsoft_apps_list.csv,risky
rclone,b15665d9-eda6-4092-8539-0eec376afd59,risky,medium,"Rclone public OneDrive OAuth client ID; Huntress RogueApps documents abuse for OneDrive/SharePoint file download and exfiltration. Keep as risky legitimate, not malicious.",https://github.com/huntresslabs/rogueapps/blob/main/data/rogueapps.toml,https://github.com/rclone/rclone/blob/master/backend/onedrive/onedrive.go,risky
SigParser,caffae8c-0882-4c81-9a27-d1803af53a40,risky,high,SigParser scans emails - calendars - address books - spreadsheets and more to automatically generate profiles on the people and companies who have interacted with your business,https://sigparser.com,https://github.com/randomaccess3/detections/blob/main/M365_Oauth_Apps/MaliciousOauthAppDetections.json,risky
Spike,946c777c-bc85-489e-b034-392389ae23d6,risky,critical,,https://darktrace.com/blog/breakdown-of-a-multi-account-compromise-within-office-365,https://github.com/randomaccess3/detections/blob/main/M365_Oauth_Apps/MaliciousOauthAppDetections.json,risky
ZoomInfo Communitiez Login,497ac034-5120-4c1a-929a-0351f5c09918,risky,critical,Zoominfo Login,,https://github.com/randomaccess3/detections/blob/main/M365_Oauth_Apps/MaliciousOauthAppDetections.json,risky
Zoominfo Login,858d7e42-35f0-44b7-9033-df309239a47f,risky,high,Zoominfo Login,,https://github.com/randomaccess3/detections/blob/main/M365_Oauth_Apps/MaliciousOauthAppDetections.json,risky
,0ec2d138-5a70-4a33-b2c7-7d296c996ace,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
,a1cffbc6-1cb3-44e4-a1d2-cee9cce700f1,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
AAD App Management,f0ae4899-d877-4d3c-ae25-679e38eea492,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
AAD Request Verification Service - PROD,c728155f-7b2a-4502-a08b-b8af9b269319,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
AAD Terms Of Use,d52792f4-ba38-424d-8140-ada5b883f293,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
AADJ CSP,b90d5b8f-5503-4153-b545-b31cecfaece2,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
AADPremiumService,bf4fa6bf-d24c-4d1c-8cfd-12063dd646b2,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
AADReporting,1b912ec3-a9dd-4c4d-a53e-76aa7adb28d7,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
AADRM,90f610bf-206d-4950-b61d-37fa6fd1b224,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Accounts Control UI | Accounts Control UI [Community Contributed],a40d7d7d-59aa-447e-a655-679a4107e548,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
aciapi,c5b17a4f-cc6f-4649-9480-684280a2af3a,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
ACOM Azure Website,23523755-3a2b-41ca-9315-f81f3f566a95,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
ACR-Tasks-Network,62c559cd-db0c-4da0-bab2-972528c65d42,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
ACR-Tasks-Prod,d2fa1650-4805-4a83-bcb9-cf41fe63539c,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
AD Hybrid Health,6ea8091b-151d-447a-9013-6845b83ba57b,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
ADIbizaUX,74658136-14ec-4630-ad9b-26e160ff0fc6,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
AEM-DualAuth,69893ee3-dd10-4b1c-832d-4870354be3d8,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
AI Builder Authorization Service,ad40333e-9910-4b61-b281-e3aeeb8c3ef3,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
AI Builder Prod Non God Mode,be5f0473-6b57-40f8-b0a9-b3054b41b99e,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
AIGraphClient,0f6edad5-48f2-4585-a609-d252b1c52770,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
All private resources with Global Secure Access,e92b9b37-1b47-4c01-9fbc-91d84450870e,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
AML Inferencing Frontdoor - Staging,6608bce8-e060-4e82-bfd2-67ed4f60262f,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
App Service,7ab7862c-4c57-491e-8a45-d52a7e023983,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
App Studio for Microsoft Teams,e1979c22-8b73-4aed-a4da-572cc4d0b832,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Apple Internet Accounts,f8d98a96-0999-43f5-8af3-69971c7bb423,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Application Insights API,f5c26e74-f226-4ae8-85f0-b4af0080ac9e,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Application Insights Configuration Service,6a0a243c-0886-468a-a4c2-eff52c7445da,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
ASM Campaign Servicing,0cb7b9ec-5336-483b-bc31-b15b5788de71,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
asmcontainerimagescanner,918d0db8-4a38-4938-93c1-9313bdfe0272,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Audit GraphAPI Application,4bfd5d66-9285-44a1-bb14-14953e8cdf5e,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Automated Call Distribution,11cd3e2e-fccb-42ad-ad00-878b93575e07,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
AzNet Security Guard,38808189-fa7a-4d8a-807f-eba01edacca6,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Azns AAD Webhook,461e8683-5575-4561-ac7f-899cc907d62a,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
AzNS EventHub Action,58ef1dbd-684c-47d6-8ffc-61ea7a197b95,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Azure AD Application Proxy,47ee738b-3f1a-4fc7-ab11-37e4822b007e,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Azure AD Assessment,68bc31c0-f891-4f4c-9309-c6104f7be41b,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Azure AD Identity Governance,bf26f092-3426-4a99-abfb-97dad74e661a,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Azure AD Identity Governance - Directory Management,ec245c98-4a90-40c2-955a-88b727d97151,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Azure AD Identity Governance - Dynamics 365 Management,c495cfdc-814f-46a1-89f0-657921c9fbe0,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
