metadata_alive,metadata_alive_since,metadata_anonymity,metadata_average_timeout,metadata_first_seen,metadata_asn,metadata_asname,metadata_city,metadata_continent,metadata_continent_code,metadata_country,metadata_country_code,metadata_district,metadata_hosting,metadata_isp,metadata_latitude,metadata_longitude,metadata_mobile,metadata_org,metadata_proxy,metadata_region,metadata_status,metadata_timezone,metadata_zip,metadata_last_update,metadata_last_seen,dest_port,metadata_protocol,metadata_proxy_address,metadata_ssl,metadata_timeout,metadata_times_alive,metadata_times_dead,metadata_uptime,dest_ip
True,1776442290.4784,elite,5857.4535051982,1765956750.9698,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,Singapore,Asia,AS,Singapore,SG,Central Water Catchment,True,ComsenzNet,1.35208,103.82,False,"Tencent cloud computing (Beijing) Co., Ltd.",True,North West,success,Asia/Singapore,858877,1776079967,1776442290.4784,12147,socks5,119.28.100.180:12147,True,18070.725440979,12,14978,0.080053368912608,119.28.100.180
True,1776442290.4068,elite,18877.80268987,1776107321.9192,AS28642 Contato Internet EIRELI,Contato Internet EIRELI,Araranguá,South America,SA,Brazil,BR,,False,Contato Internet EIRELI,-28.9387,-49.5135,False,Contato Internet EIRELI,False,Santa Catarina,success,America/Sao_Paulo,88900,1776102178,1776442290.4068,8090,socks5,179.108.162.38:8090,True,16568.98188591,30,184,14.018691588785,179.108.162.38
True,1776442289.9113,elite,19471.166245143,1765628812.3197,AS58369 PT. Fiber Networks Indonesia,FIBERNET-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,False,PT SUPRA BOGA INDONESIA,-6.2208,106.8403,False,,True,Jakarta,success,Asia/Jakarta,12850,1775907571,1776442289.9113,8080,socks5,103.130.182.41:8080,True,30953.555345535,30,19282,0.15534382767191,103.130.182.41
True,1776442289.2027,elite,12103.940895626,1776327997.6927,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Hong Kong,Asia,AS,Hong Kong,HK,,True,Alibaba Cloud LLC,22.3193,114.169,False,Alibaba Cloud - HK,True,Kowloon,success,Asia/Hong_Kong,999077,1776321956,1776442289.2027,8000,socks5,47.76.144.139:8000,True,16894.865512848,14,75,15.730337078652,47.76.144.139
True,1776442288.5669,elite,17536.316438725,1776082177.2432,AS202468 AbrArvan CDN and IaaS,AbrArvan-AS,Tehran,Asia,AS,Iran,IR,,True,Noyan Abr Arvan Co. ( Private Joint Stock),35.768,51.4203,False,Noyan Abr Arvan Co. ( Private Joint Stock),False,Tehran,success,Asia/Tehran,,1776082185,1776442288.5669,3128,socks5,188.121.116.116:3128,True,15474.371910095,38,247,13.333333333333,188.121.116.116
True,1776442288.5655,elite,17786.684731642,1776358932.4951,AS18781 AstraCore Ventures LLC,ASTRACORE-VENTURES,London,Europe,EU,United Kingdom,GB,,False,AstraCore Ventures LLC,51.5072,-0.127586,False,AstraCore Ventures LLC,False,England,success,Europe/London,W1B,1776379426,1776442288.5655,92,socks5,23.133.76.157:92,True,15319.795846939,12,72,14.285714285714,23.133.76.157
True,1776441780.7631,elite,14313.815116882,1776441780.7631,AS42237 w1n ltd,w1n,Stockholm,Europe,EU,Sweden,SE,,True,w1n ltd,59.3287,18.0717,False,W1n,False,Stockholm County,success,Europe/Stockholm,100 04,1776441801,1776442287.1785,31608,socks5,185.217.0.130:31608,True,8365.1263713837,2,0,100.0,185.217.0.130
True,1776442286.1719,elite,15454.620374216,1776098909.3328,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Seoul,Asia,AS,South Korea,KR,,True,"Alibaba (US) Technology Co., Ltd.",37.5658,126.978,False,Alibaba.com Singapore E-Commerce Private Limited,True,Seoul,success,Asia/Seoul,04524,1776091734,1776442286.1719,9091,socks5,8.213.134.213:9091,True,21291.153907776,37,218,14.509803921569,8.213.134.213
True,1776442285.2673,elite,956.80665969849,1776439811.9948,AS42237 w1n ltd,w1n,Stockholm,Europe,EU,Sweden,SE,,True,w1n ltd,59.3287,18.0717,False,W1n,False,Stockholm County,success,Europe/Stockholm,100 04,1776442286,1776442285.2673,42620,socks5,185.217.0.130:42620,True,956.80665969849,1,3,25.0,185.217.0.130
True,1776442284.2491,elite,18906.331761678,1776302379.0004,AS749 United States Department of Defense (DoD),DNIC-AS-00749,Whitehall,North America,,United States,US,,False,United States Department of Defense (DoD),39.9747,-82.8947,False,DoD Network Information Center,False,Ohio,success,America/New_York,43218,1776324232,1776442284.2491,33372,socks5,7.48.172.193:33372,True,21503.891468048,15,116,11.450381679389,7.48.172.193
True,1776442284.2155,elite,7538.2741689682,1776198725.7455,AS55286 B2 Net Solutions Inc.,SERVER-MANIA,Los Angeles,North America,,United States,US,,True,B2 Net Solutions Inc.,34.0653,-118.2438,False,ServerMania Inc,True,California,success,America/Los_Angeles,90012,1776193960,1776442284.2155,9424,socks5,154.30.242.30:9424,True,3265.3212547302,14,157,8.187134502924,154.30.242.30
True,1776442282.6009,elite,9026.9772450129,1775921669.6347,AS212317 Hetzner Online GmbH,HETZNER-CLOUD3-AS,Hillsboro,North America,,United States,US,,False,Hetzner Online GmbH,45.526,-122.9874,False,Hetzner Online GmbH,True,Oregon,success,America/Los_Angeles,97129,1776093092,1776442282.6009,33359,socks5,5.78.24.25:33359,True,3410.840511322,30,1020,2.8571428571429,5.78.24.25
True,1776442282.4775,elite,15226.500564151,1776088445.8115,"AS49759 SerDi TeleCom, LTD",SERDI-AS,Georgiyevsk,Europe,EU,Russia,RU,,False,SERDI,44.1459,43.4708,False,,True,Stavropol Kray,success,Europe/Moscow,357820,1776084080,1776442282.4775,60606,socks5,185.30.43.65:60606,True,908.87403488159,45,220,16.981132075472,185.30.43.65
True,1776442281.4834,elite,16303.419090453,1758381021.6714,AS7552 Viettel Group,VIETEL-AS-AP,Hanoi,Asia,AS,Vietnam,VN,,False,Viettel Group,21.0184,105.8461,False,VIETTEL,False,Hanoi,success,Asia/Bangkok,100000,1775916998,1776442281.4834,5107,socks5,171.251.173.64:5107,True,21834.568500519,21,35069,0.05984611000285,171.251.173.64
True,1776442280.8955,elite,15915.100350976,1776117328.7138,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Charlottesville,North America,,United States,US,,True,Alibaba.com LLC,37.4316,-78.6569,False,ALICLOUD-US,True,Virginia,success,America/New_York,22902,1776113924,1776442280.8955,31281,socks5,47.90.149.238:31281,True,22768.419981003,48,207,18.823529411765,47.90.149.238
True,1776442280.5778,elite,20685.3904106,1776239523.3708,AS208582 dogado GmbH,EASYNAME,Dortmund,Europe,EU,Germany,DE,Innenstadt Ost,False,dogado GmbH,51.5062,7.47043,False,dogado GmbH,True,North Rhine-Westphalia,success,Europe/Berlin,44139,1776253650,1776442280.5778,8062,socks5,185.51.10.19:8062,True,12413.233995438,27,161,14.36170212766,185.51.10.19
True,1776442280.3249,elite,18333.529518201,1775887189.3369,AS31214 TIS Dialog LLC,TIS-DIALOG-AS,Kaliningrad,Europe,EU,Russia,RU,,False,TIS-DIALOG,54.7065,20.511,False,,False,Kaliningrad Oblast,success,Europe/Kaliningrad,236005,1776104651,1776442280.3249,8080,socks5,5.11.72.69:8080,True,20684.492111206,26,1084,2.3423423423423,5.11.72.69
True,1776441898.4586,elite,20483.078658581,1776079574.783,AS4811 China Telecom (Group),CHINANET-SHANGHAI-MAN,Shanghai,Asia,AS,China,CN,,False,China Telecom (Group),31.2304,121.474,False,Chinanet SH,True,Shanghai,success,Asia/Shanghai,200000,1776077739,1776442279.6339,6688,socks5,101.91.242.198:6688,True,15931.622982025,36,272,11.688311688312,101.91.242.198
True,1776442279.4775,elite,13376.457311489,1776078525.0698,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,London,Europe,EU,United Kingdom,GB,,True,"Alibaba (US) Technology Co., Ltd.",51.5081,-0.1278,False,Alibaba.com Singapore E-Commerce Private Limited,True,England,success,Europe/London,EC1M,1776077734,1776442279.4775,3128,socks5,8.211.194.78:3128,True,22570.024490356,27,502,5.1039697542533,8.211.194.78
True,1776442279.3901,elite,8758.8127702475,1748333533.4465,AS43513 Sia Nano IT,NANO-AS,Riga,Europe,EU,Latvia,LV,,False,Sia Nano IT,56.9473,24.0979,False,,True,Rīga,success,Europe/Riga,LV-1063,1776324841,1776442279.3901,6823,socks5,150.107.202.206:6823,True,13598.092794418,16,108675,0.014720630042966,150.107.202.206
True,1776442278.5098,elite,18404.955983162,1775791025.2687,AS213222 Tida Data Processing Ltd,TIDA,Tehran,Asia,AS,Iran,IR,,False,Tida Data Processing Ltd,35.7219,51.3347,False,Tida Data Processing Ltd,False,Tehran,success,Asia/Tehran,,1776119518,1776442278.5098,8080,socks5,176.126.120.48:8080,True,26200.334787369,16,1161,1.3593882752761,176.126.120.48
True,1776441656.4153,elite,19860.283332212,1776084949.9928,AS58224 Iran Telecommunication Company PJS,TCI,Kermanshah,Asia,AS,Iran,IR,,False,Iran Telecommunication Company PJS,34.388,47.1088,False,Razi university,False,Kermanshah Province,success,Asia/Tehran,,1776088438,1776442277.8675,3128,socks5,217.219.217.40:3128,True,42656.342029572,28,233,10.727969348659,217.219.217.40
True,1776442277.3755,elite,18109.420143325,1776266442.7058,AS36352 HostPapa,AS-COLOCROSSING,Elk Grove Village,North America,,United States,US,,True,HostPapa,42.0026,-87.9644,False,RackNerd LLC,True,Illinois,success,America/Chicago,60009,1776259738,1776442277.3755,32129,socks5,23.94.47.24:32129,True,3915.1709079742,29,128,18.471337579618,23.94.47.24
True,1776442276.3226,elite,12254.474818707,1776303333.2427,"AS7922 Comcast Cable Communications, LLC",COMCAST-7922,Colorado Springs,North America,,United States,US,,False,Comcast Cable Communications,38.7893,-104.8221,False,"Comcast IP Services, L.L.C.",False,Colorado,success,America/Denver,80906,1776326668,1776442276.3226,65096,socks5,73.34.43.237:65096,True,3955.988407135,8,120,6.25,73.34.43.237
True,1776442275.9746,elite,16153.220565231,1745847784.6418,AS36666 GloboTech Communications,GTCOMM,Montreal,North America,,Canada,CA,Côte-Des-Neiges—Notre-Dame-De-Grâce,True,GloboTech Communications,45.5083,-73.6355,False,,True,Quebec,success,America/Toronto,H4X,1776433946,1776442275.9746,30745,socks5,67.43.228.253:30745,True,15352.98705101,27,189889,0.014216811643042,67.43.228.253
True,1776442275.3679,elite,8451.574190149,1776078373.1136,AS31898 Oracle Corporation,ORACLE-BMC-31898,Madrid,Europe,EU,Spain,ES,,True,Oracle Corporation,40.4327,-3.621,False,Oracle Svenska AB,True,Madrid,success,Europe/Madrid,28037,1776077738,1776442275.3679,8118,socks5,143.47.59.115:8118,True,5219.8042869568,206,601,25.526641883519,143.47.59.115
True,1776442275.1827,elite,19025.21593898,1762327429.0441,AS36666 GloboTech Communications,GTCOMM,Montreal,North America,,Canada,CA,Côte-Des-Neiges—Notre-Dame-De-Grâce,True,GloboTech Communications,45.5083,-73.6355,False,,True,Quebec,success,America/Toronto,H4X,1776324007,1776442275.1827,5255,socks5,67.43.228.251:5255,True,7433.0651760101,51,23591,0.21571779037306,67.43.228.251
True,1776442274.7612,elite,14685.539620263,1776344999.5785,AS4766 Korea Telecom,KIXS-AS-KR,Gangdong-gu,Asia,AS,South Korea,KR,,False,Korea Telecom,37.536,127.1426,False,,False,Seoul,success,Asia/Seoul,053,1776358880,1776442274.7612,8699,socks5,218.153.163.156:8699,True,20340.610027313,14,77,15.384615384615,218.153.163.156
True,1776442274.3849,elite,15906.862458875,1776081975.78,AS58224 Iran Telecommunication Company PJS,TCI,Kermanshah,Asia,AS,Iran,IR,,False,Iran Telecommunication Company PJS,34.388,47.1088,False,Razi university,False,Kermanshah Province,success,Asia/Tehran,,1776083744,1776442274.3849,8443,socks5,217.219.217.32:8443,True,1392.7943706512,31,260,10.652920962199,217.219.217.32
True,1776442273.959,elite,18712.358130349,1776078373.5113,AS207713 GLOBAL INTERNET SOLUTIONS LLC,GIR-AS,Moscow,Europe,EU,Russia,RU,,False,GIR SER,55.7558,37.6173,False,,False,Moscow,success,Europe/Moscow,144700,1776077711,1776442273.959,10001,socks5,185.76.240.208:10001,True,15177.240133286,27,547,4.7038327526132,185.76.240.208
True,1776441505.1686,elite,1767.61474896,1776079412.3624,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Pensacola,North America,,United States,US,,False,Cox Communications Inc.,30.4077,-87.219,False,Cox Communications Inc.,True,Florida,success,America/Chicago,32516,1776077732,1776442273.2191,4145,socks5,174.64.199.82:4145,True,1062.4947547913,549,177,75.619834710744,174.64.199.82
True,1776442271.8908,elite,7142.1126035544,1764412334.8507,AS213790 Limited Network LTD,LimitedNetwork-AS,Eygelshoven,Europe,EU,The Netherlands,NL,,False,Limited Network LTD,50.8933,6.05805,False,Limited Network LTD,True,Limburg,success,Europe/Amsterdam,6471,1776079956,1776442271.8908,4637,socks5,185.93.89.171:4637,True,3157.1710109711,13,18599,0.069847410272942,185.93.89.171
True,1776442271.3598,elite,9321.4514255524,1776087938.3818,AS55286 B2 Net Solutions Inc.,SERVER-MANIA,Piscataway,North America,,United States,US,,True,B2 Net Solutions Inc.,40.5548,-74.4642,False,B2 Net Solutions Inc,True,New Jersey,success,America/New_York,00854,1776083958,1776442271.3598,8689,socks5,152.232.16.138:8689,True,16773.956298828,23,213,9.7457627118644,152.232.16.138
True,1776442271.3555,elite,8370.621131814,1775923378.9608,AS212317 Hetzner Online GmbH,HETZNER-CLOUD3-AS,Hillsboro,North America,,United States,US,,False,Hetzner Online GmbH,45.526,-122.9874,False,Hetzner Online GmbH,True,Oregon,success,America/Los_Angeles,97129,1776082127,1776442271.3555,33743,socks5,5.78.24.25:33743,True,7783.3943367004,23,1019,2.2072936660269,5.78.24.25
True,1776441699.7541,elite,19042.114482206,1761148276.702,,,London,Europe,EU,United Kingdom,GB,,False,UK Ministry of Defence,51.5074,-0.127758,False,UK Ministry of Defence,False,England,success,Europe/London,W1B,1776079954,1776442271.0668,8080,socks5,25.116.207.59:8080,True,28423.717021942,34,24009,0.14141330116874,25.116.207.59
True,1776440607.5153,elite,15180.095381207,1749108053.854,AS30873 Public Telecommunication Corporation,PTC-YemenNet,Sanaa,Asia,AS,Yemen,YE,,False,Yemen-net-bb-pool 178,15.3522,44.2095,False,Aljoraf area - Airport street,False,Amanat Alasimah,success,Asia/Aden,,1776047259,1776442269.2423,8080,socks5,178.130.68.215:8080,True,33035.009145737,27,153336,0.017605289411396,178.130.68.215
True,1776442267.6761,elite,361.26971244812,1776442267.6761,AS42237 w1n ltd,w1n,Stockholm,Europe,EU,Sweden,SE,,True,w1n ltd,59.3287,18.0717,False,W1n,False,Stockholm County,success,Europe/Stockholm,100 04,1776442268,1776442267.6761,41898,socks5,185.217.0.130:41898,True,361.26971244812,1,0,100.0,185.217.0.130
True,1776442266.2365,elite,19858.889074326,1775818236.5441,,,Québec,North America,,Canada,CA,La Cité-Limoilou,False,Sante Quebec,46.7999,-71.2432,False,Sante Quebec,False,Quebec,success,America/Toronto,G1S,1776101203,1776442266.2365,8090,socks5,142.82.79.210:8090,True,15634.006500244,25,1154,2.1204410517388,142.82.79.210
True,1776426045.7525,elite,3488.4302266971,1776082612.7623,AS215590 DpkgSoft International Limited,XORA-AS,Frankfurt am Main,Europe,EU,Germany,DE,,False,DpkgSoft International Limited,50.1109,8.68213,False,Xorek.Cloud Frankfurt,True,Hesse,success,Europe/Berlin,60313,1776079211,1776442266.0773,1080,socks5,150.241.116.228:1080,True,3892.2436237335,478,92,83.859649122807,150.241.116.228
True,1776442266.0462,elite,16164.671783094,1760053799.5115,"AS16509 Amazon.com, Inc.",AMAZON-02,Tokyo,Asia,AS,Japan,JP,,True,Amazon Technologies Inc.,35.6895,139.692,False,AWS EC2 (ap-northeast-1),True,Tokyo,success,Asia/Tokyo,150-0002,1776211598,1776442266.0462,44229,socks5,18.183.141.82:44229,True,20688.708305359,27,24581,0.10972041612484,18.183.141.82
True,1776441629.7583,elite,16711.299288273,1776084066.786,AS58224 Iran Telecommunication Company PJS,TCI,Kermanshah,Asia,AS,Iran,IR,,False,Iran Telecommunication Company PJS,34.3277,47.0778,False,Payamnoor,False,Kermanshah Province,success,Asia/Tehran,,1776107410,1776442264.8454,8080,socks5,217.219.217.173:8080,True,21548.929929733,20,239,7.7220077220077,217.219.217.173
True,1776434206.7046,elite,1671.9778527641,1776079723.257,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Pensacola,North America,,United States,US,,False,Cox Communications Inc.,30.4077,-87.219,False,Cox Communications,True,Florida,success,America/Chicago,32516,1776077703,1776442264.7145,4145,socks5,174.77.111.196:4145,True,1047.4371910095,566,103,84.603886397608,174.77.111.196
True,1776442264.5285,elite,17062.463429666,1747973118.4049,AS213790 Limited Network LTD,LimitedNetwork-AS,Eygelshoven,Europe,EU,The Netherlands,NL,,False,Limited Network LTD,50.8933,6.05805,False,Limited Network LTD,True,Limburg,success,Europe/Amsterdam,6471,1775963576,1776442264.5285,4007,socks5,185.93.89.162:4007,True,16282.80377388,31,143041,0.021667412212033,185.93.89.162
True,1776442264.4969,elite,16774.441472415,1765061910.2919,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",ALIBABA-CN-NET,Chengdu,Asia,AS,China,CN,,True,"Hangzhou Alibaba Advertising Co., Ltd.",30.6667,104.0667,False,Alibaba.com LLC,True,Sichuan,success,Asia/Shanghai,,1775945849,1776442264.4969,20,socks5,8.137.13.191:20,True,16212.785482407,29,18446,0.15696887686062,8.137.13.191
True,1776442264.4321,elite,11101.441119847,1766645054.294,AS49981 WorldStream B.V.,WorldStream,Naaldwijk,Europe,EU,The Netherlands,NL,,True,WorldStream B.V.,51.9968,4.2057,False,Worldstream,True,South Holland,success,Europe/Amsterdam,2671,1775973157,1776442264.4321,12899,socks5,175.110.113.241:12899,True,23385.515451431,19,19066,0.099554624050301,175.110.113.241
True,1776442263.4964,elite,18780.081176758,1766030834.843,AS749 United States Department of Defense (DoD),DNIC-AS-00749,Columbus,North America,,United States,US,,False,United States Department of Defense,39.9819,-82.9048,False,DoD Network Information Center,False,Ohio,success,America/New_York,43218,1776079945,1776442263.4964,8888,socks5,215.101.126.79:8888,True,29983.419656754,15,21809,0.068731671554252,215.101.126.79
True,1776442263.2105,elite,20839.432066137,1776262827.624,AS7552 Viettel Group,VIETEL-AS-AP,Hanoi,Asia,AS,Vietnam,VN,,False,Viettel Group,21.0184,105.8461,False,VIETTEL,False,Hanoi,success,Asia/Bangkok,100000,1776256441,1776442263.2105,1081,socks5,27.73.18.0:1081,True,24339.257717133,11,121,8.3333333333333,27.73.18.0
True,1776442263.1549,elite,16416.31916075,1765843526.6009,AS9009 M247 Europe SRL,M247,Saint-Gilles,Europe,EU,Belgium,BE,,True,M247 Europe SRL,50.8276,4.34389,False,M247 Ltd Brussels,True,Brussels Capital,success,Europe/Brussels,1060,1776079945,1776442263.1549,8080,socks5,185.210.217.187:8080,True,21163.010120392,33,20504,0.1606855918586,185.210.217.187
True,1776442262.8972,elite,19322.68589735,1776159438.7353,AS55286 B2 Net Solutions Inc.,SERVER-MANIA,Buffalo,North America,,United States,US,,True,B2 Net Solutions Inc.,42.8943,-78.8736,False,ServerMania Inc,True,New York,success,America/New_York,14202,1776178504,1776442262.8972,8800,socks5,69.58.7.110:8800,True,22771.889448166,16,178,8.2474226804124,69.58.7.110
True,1776442262.3659,elite,11779.52340671,1776302509.7443,AS367 United States Department of Defense (DoD),DNIC-ASBLK-00306-00371,Sierra Vista,North America,,United States,US,Fort Huachuca,False,United States Department of Defense (DoD),31.5552,-110.35,False,USAISC,False,Arizona,success,America/Phoenix,85613,1776330907,1776442262.3659,46654,socks5,147.217.251.199:46654,True,15677.619695663,7,125,5.3030303030303,147.217.251.199
True,1776442262.2776,elite,13013.339658578,1776104856.9703,AS202468 AbrArvan CDN and IaaS,AbrArvan-AS,Tehran,Asia,AS,Iran,IR,,True,Noyan Abr Arvan Co. ( Private Joint Stock),35.768,51.4203,False,Noyan Abr Arvan Co. ( Private Joint Stock),False,Tehran,success,Asia/Tehran,,1776100903,1776442262.2776,3129,socks5,188.121.116.133:3129,True,18687.774896622,12,169,6.6298342541436,188.121.116.133
True,1776442261.4276,elite,18582.360426585,1745463174.9047,AS36666 GloboTech Communications,GTCOMM,Montreal,North America,,Canada,CA,Côte-Des-Neiges—Notre-Dame-De-Grâce,True,GloboTech Communications,45.5083,-73.6355,False,,True,Quebec,success,America/Toronto,H4X,1775957049,1776442261.4276,15011,socks5,72.10.160.171:15011,True,19671.026706696,33,125102,0.026371518759739,72.10.160.171
True,1776442260.3255,elite,16862.551435348,1747638844.4424,AS213790 Limited Network LTD,LimitedNetwork-AS,Eygelshoven,Europe,EU,The Netherlands,NL,,False,Limited Network LTD,50.8933,6.05805,False,Limited Network LTD,True,Limburg,success,Europe/Amsterdam,6471,1776148203,1776442260.3255,4734,socks5,185.93.89.147:4734,True,19200.877666473,31,188820,0.016415057373273,185.93.89.147
